row_id,suffix3,label,n_wrong_of_20,n_models_ever_wrong,n_chars,n_tokens,wrong_CharBiRNN,wrong_CharBiGRU,wrong_CharBiLSTM,wrong_CharTransformer,ends_listed_suffix,unseen_tokens,all_tokens_unseen
8609,izi,0,0,0,24,4,0,0,0,0,False,0,False
8610,han,0,0,0,25,3,0,0,0,0,False,1,False
8611,rel,0,0,0,28,4,0,0,0,0,False,1,False
8612,ari,1,20,4,24,3,5,5,5,5,False,0,False
8613,aya,0,0,0,22,3,0,0,0,0,False,1,False
8614,kri,0,0,0,22,3,0,0,0,0,False,0,False
8615,qqi,0,0,0,27,4,0,0,0,0,False,0,False
8616,urn,0,0,0,30,4,0,0,0,0,False,1,False
8617,ami,0,0,0,25,5,0,0,0,0,False,1,False
8618,din,0,0,0,25,3,0,0,0,0,True,0,False
8619,han,0,0,0,20,3,0,0,0,0,False,1,False
8620,hri,0,0,0,20,3,0,0,0,0,False,0,False
8621,ham,0,0,0,19,3,0,0,0,0,False,0,False
8622,tar,0,0,0,21,3,0,0,0,0,False,0,False
8623,lah,0,0,0,23,3,0,0,0,0,True,1,False
8624,ana,0,0,0,23,3,0,0,0,0,False,0,False
8625,wan,0,0,0,23,3,0,0,0,0,True,0,False
8626,izi,0,0,0,20,3,0,0,0,0,False,0,False
8627,ori,0,0,0,22,3,0,0,0,0,False,1,False
8628,lum,0,0,0,26,4,0,0,0,0,False,2,False
8629,iza,0,0,0,22,3,0,0,0,0,False,0,False
8630,stu,0,0,0,23,3,0,0,0,0,False,0,False
8631,wan,0,0,0,23,3,0,0,0,0,True,0,False
8632,kri,0,0,0,23,3,0,0,0,0,False,0,False
8633,hza,0,0,0,13,2,0,0,0,0,False,0,False
8634,ldi,0,0,0,22,3,0,0,0,0,False,1,False
8635,jib,0,0,0,20,3,0,0,0,0,False,1,False
8636,dza,0,0,0,20,3,0,0,0,0,False,2,False
8637,sdi,0,0,0,20,3,0,0,0,0,False,1,False
8638,rah,0,0,0,28,4,0,0,0,0,True,0,False
8639,fiq,0,0,0,20,3,0,0,0,0,False,0,False
8640,loh,0,0,0,27,3,0,0,0,0,False,1,False
8641,zqi,0,0,0,24,4,0,0,0,0,False,0,False
8642,lah,0,0,0,23,3,0,0,0,0,True,0,False
8643,lah,0,0,0,24,3,0,0,0,0,True,1,False
8644,rin,0,0,0,26,3,0,0,0,0,False,1,False
8645,ulo,0,0,0,30,4,0,0,0,0,False,1,False
8646,tra,0,0,0,22,3,0,0,0,0,False,0,False
8647,qib,0,0,0,21,3,0,0,0,0,False,0,False
8648,man,1,20,4,26,3,5,5,5,5,True,0,False
8649,ffa,0,0,0,23,3,0,0,0,0,False,1,False
8650,eyd,0,0,0,30,5,0,0,0,0,False,1,False
8651,rel,0,0,0,17,3,0,0,0,0,False,0,False
8652,han,0,0,0,26,4,0,0,0,0,False,0,False
8653,kri,0,0,0,17,3,0,0,0,0,False,0,False
8654,azi,0,0,0,17,3,0,0,0,0,False,0,False
8655,ary,0,0,0,19,3,0,0,0,0,False,0,False
8656,dar,0,0,0,18,3,0,0,0,0,False,0,False
8657,qqu,0,0,0,27,4,0,0,0,0,False,1,False
8658,imi,0,0,0,18,3,0,0,0,0,False,1,False
8659,uzi,0,0,0,25,4,0,0,0,0,False,1,False
8660,hwi,0,0,0,17,3,0,0,0,0,False,1,False
8661,aus,0,0,0,22,3,0,0,0,0,False,0,False
8662,zqy,0,0,0,26,4,0,0,0,0,False,0,False
8663,omi,0,0,0,24,4,0,0,0,0,False,0,False
8664,eza,0,0,0,21,3,0,0,0,0,False,0,False
8665,han,0,0,0,22,3,0,0,0,0,False,0,False
8666,ana,0,0,0,28,4,0,0,0,0,False,1,False
8667,dho,0,0,0,19,3,0,0,0,0,False,0,False
8668,zki,0,0,0,19,3,0,0,0,0,False,0,False
8669,sen,0,0,0,30,4,0,0,0,0,False,1,False
8670,dan,0,0,0,21,3,0,0,0,0,False,0,False
8671,rok,0,0,0,22,3,0,0,0,0,False,0,False
8672,yah,0,0,0,19,3,0,0,0,0,True,0,False
8673,rel,0,0,0,16,2,0,0,0,0,False,0,False
8674,nza,0,0,0,25,3,0,0,0,0,False,1,False
8675,yah,0,0,0,26,3,0,0,0,0,True,0,False
8676,evi,0,0,0,24,3,0,0,0,0,False,0,False
8677,ima,0,0,0,28,3,0,0,0,0,False,0,False
8678,nna,0,0,0,21,4,0,0,0,0,False,1,False
8679,far,0,0,0,30,4,0,0,0,0,False,1,False
8680,oho,0,0,0,28,4,0,0,0,0,False,0,False
8681,ama,0,0,0,21,3,0,0,0,0,False,0,False
8682,kir,0,0,0,27,4,0,0,0,0,False,0,False
8683,kri,0,0,0,24,3,0,0,0,0,False,1,False
8684,hfi,0,0,0,22,4,0,0,0,0,False,0,False
8685,ndy,0,0,0,21,3,0,0,0,0,False,0,False
8686,fiz,0,0,0,19,3,0,0,0,0,False,0,False
8687,kim,0,0,0,27,3,0,0,0,0,False,1,False
8688,imi,0,0,0,27,4,0,0,0,0,False,0,False
8689,ama,0,0,0,25,4,0,0,0,0,False,0,False
8690,han,0,0,0,20,3,0,0,0,0,False,0,False
8691,han,0,0,0,22,3,0,0,0,0,False,0,False
8692,ena,0,0,0,30,4,0,0,0,0,False,1,False
8693,ffa,0,0,0,23,3,0,0,0,0,False,2,False
8694,rso,0,0,0,23,3,0,0,0,0,False,0,False
8695,ani,0,0,0,23,3,0,0,0,0,True,1,False
8696,riz,0,0,0,21,3,0,0,0,0,False,0,False
8697,aha,0,0,0,21,3,0,0,0,0,False,0,False
8698,tra,0,0,0,24,4,0,0,0,0,False,0,False
8699,bow,0,0,0,30,4,0,0,0,0,False,0,False
8700,zmi,0,0,0,27,4,0,0,0,0,False,0,False
8701,ama,0,0,0,28,4,0,0,0,0,False,1,False
8702,tra,0,0,0,28,4,0,0,0,0,False,1,False
8703,iya,0,0,0,21,3,0,0,0,0,False,0,False
8704,han,0,0,0,24,3,0,0,0,0,False,1,False
8705,ani,0,0,0,24,4,0,0,0,0,True,0,False
8706,lim,0,0,0,29,4,0,0,0,0,False,1,False
8707,zid,0,0,0,26,4,0,0,0,0,False,0,False
8708,n b,0,0,0,25,4,0,0,0,0,False,0,False
8709,mil,0,0,0,20,3,0,0,0,0,False,0,False
8710,gaf,0,0,0,26,4,0,0,0,0,False,1,False
8711,ara,0,0,0,17,2,0,0,0,0,False,1,False
8712,lah,0,0,0,24,3,0,0,0,0,True,0,False
8713,yah,0,0,0,26,3,0,0,0,0,True,1,False
8714,bud,0,0,0,30,4,0,0,0,0,False,1,False
8715,ara,0,0,0,23,3,0,0,0,0,False,0,False
8716,san,0,0,0,22,3,0,0,0,0,False,0,False
8717,ian,0,0,0,25,3,0,0,0,0,False,0,False
8718,ram,0,0,0,30,4,0,0,0,0,False,1,False
8719,lah,0,0,0,28,4,0,0,0,0,True,2,False
8720,rif,0,0,0,21,3,0,0,0,0,False,0,False
8721,hfi,0,0,0,20,3,0,0,0,0,False,0,False
8722,tra,0,0,0,22,3,0,0,0,0,False,0,False
8723,tro,0,0,0,29,3,0,0,0,0,False,1,False
8724,war,0,0,0,14,2,0,0,0,0,False,0,False
8725,izi,0,0,0,21,3,0,0,0,0,False,0,False
8726,sah,0,0,0,20,2,0,0,0,0,True,1,False
8727,ian,0,0,0,23,3,0,0,0,0,False,0,False
8728,nsa,0,0,0,27,3,0,0,0,0,False,1,False
8729,ezi,0,0,0,22,3,0,0,0,0,False,0,False
8730,sha,0,0,0,24,4,0,0,0,0,False,0,False
8731,dea,0,0,0,15,2,0,0,0,0,False,0,False
8732,har,0,0,0,29,4,0,0,0,0,False,0,False
8733,yah,0,0,0,25,3,0,0,0,0,True,0,False
8734,ndi,0,0,0,28,4,0,0,0,0,False,0,False
8735,tra,0,0,0,23,3,0,0,0,0,False,0,False
8736,han,0,0,0,28,3,0,0,0,0,False,0,False
8737,yah,0,0,0,21,3,0,0,0,0,True,1,False
8738,fan,0,0,0,15,2,0,0,0,0,False,1,False
8739,wan,0,0,0,23,3,0,0,0,0,True,0,False
8740,ion,0,0,0,25,3,0,0,0,0,False,1,False
8741,nto,0,0,0,23,3,0,0,0,0,True,0,False
8742,man,0,0,0,28,3,0,0,0,0,True,1,False
8743,omo,0,0,0,25,4,0,0,0,0,False,0,False
8744,lah,1,20,4,25,3,5,5,5,5,True,1,False
8745,wan,0,0,0,24,3,0,0,0,0,True,0,False
8746,dhy,0,0,0,21,3,0,0,0,0,False,0,False
8747,ari,0,0,0,21,3,0,0,0,0,False,1,False
8748,nto,0,0,0,22,3,0,0,0,0,True,0,False
8749,zky,0,0,0,19,3,0,0,0,0,False,0,False
8750,tra,0,0,0,21,3,0,0,0,0,False,0,False
8751,nur,0,0,0,21,3,0,0,0,0,False,1,False
8752,fhf,0,0,0,20,3,0,0,0,0,False,1,False
8753,ari,0,0,0,24,4,0,0,0,0,False,0,False
8754,dan,0,0,0,20,3,0,0,0,0,False,0,False
8755,any,0,0,0,29,4,0,0,0,0,False,2,False
8756,loh,0,0,0,28,4,0,0,0,0,False,1,False
8757,rim,0,0,0,20,3,0,0,0,0,False,0,False
8758,rto,0,0,0,23,3,0,0,0,0,True,0,False
8759,yam,0,0,0,27,4,0,0,0,0,False,0,False
8760,yah,0,0,0,25,3,0,0,0,0,True,1,False
8761,man,0,0,0,27,3,0,0,0,0,True,0,False
8762,oer,0,0,0,20,3,0,0,0,0,False,0,False
8763,and,0,0,0,30,4,0,0,0,0,False,2,False
8764,gya,0,0,0,21,3,0,0,0,0,False,1,False
8765,ffa,0,0,0,24,4,0,0,0,0,False,0,False
8766,ani,0,0,0,20,3,0,0,0,0,True,1,False
8767,uta,0,0,0,18,3,0,0,0,0,False,0,False
8768,adi,0,0,0,30,4,0,0,0,0,True,1,False
8769,ief,0,0,0,20,3,0,0,0,0,False,1,False
8770,wan,0,0,0,28,4,0,0,0,0,True,0,False
8771,ani,0,0,0,25,4,0,0,0,0,True,0,False
8772,ira,0,0,0,17,2,0,0,0,0,False,1,False
8773,oro,0,0,0,29,4,0,0,0,0,False,2,False
8774,jri,0,0,0,18,3,0,0,0,0,False,1,False
8775,faq,0,0,0,15,2,0,0,0,0,False,1,False
8776,wan,0,0,0,30,4,0,0,0,0,True,0,False
8777,nur,0,0,0,18,3,0,0,0,0,False,1,False
8778,mel,0,0,0,30,4,0,0,0,0,False,1,False
8779,ffa,0,0,0,21,3,0,0,0,0,False,0,False
8780,dqi,0,0,0,21,3,0,0,0,0,False,0,False
8781,ian,0,0,0,20,3,0,0,0,0,False,0,False
8782,ght,0,0,0,24,3,0,0,0,0,False,0,False
8783,isa,0,0,0,25,3,0,0,0,0,False,0,False
8784,aki,0,0,0,22,3,0,0,0,0,False,0,False
8785,dli,0,0,0,19,3,0,0,0,0,False,0,False
8786,lah,0,0,0,24,3,0,0,0,0,True,0,False
8787,yat,0,0,0,22,3,0,0,0,0,False,0,False
8788,lah,0,0,0,24,3,0,0,0,0,True,1,False
8789,ras,0,0,0,22,3,0,0,0,0,False,0,False
8790,asa,0,0,0,24,3,0,0,0,0,False,1,False
8791,has,0,0,0,23,3,0,0,0,0,False,1,False
8792,izi,0,0,0,22,3,0,0,0,0,False,0,False
8793,iqi,0,0,0,20,3,0,0,0,0,False,0,False
8794,iel,0,0,0,22,3,0,0,0,0,False,0,False
8795,ito,0,0,0,27,4,0,0,0,0,False,1,False
8796,ati,0,0,0,25,3,0,0,0,0,True,1,False
8797,san,0,0,0,20,3,0,0,0,0,False,0,False
8798,ian,0,0,0,23,3,0,0,0,0,False,0,False
8799,ian,0,0,0,21,3,0,0,0,0,False,0,False
8800,tra,0,0,0,29,4,0,0,0,0,False,0,False
8801,ziz,0,0,0,18,3,0,0,0,0,False,0,False
8802,yah,0,0,0,29,4,0,0,0,0,True,1,False
8803,aar,0,0,0,24,3,0,0,0,0,False,1,False
8804,afi,0,0,0,20,3,0,0,0,0,False,0,False
8805,man,0,0,0,22,4,0,0,0,0,True,1,False
8806,man,0,0,0,26,3,0,0,0,0,True,0,False
8807,har,0,0,0,28,4,0,0,0,0,False,0,False
8808,han,0,0,0,29,4,0,0,0,0,False,0,False
8809,lah,0,0,0,29,4,0,0,0,0,True,0,False
8810,ndy,0,0,0,21,3,0,0,0,0,False,0,False
8811,lan,0,0,0,19,3,0,0,0,0,False,0,False
8812,ola,0,0,0,21,3,0,0,0,0,False,0,False
8813,sya,1,20,4,28,4,5,5,5,5,False,0,False
8814,atd,0,0,0,21,3,0,0,0,0,False,1,False
8815,yan,0,0,0,22,3,0,0,0,0,False,1,False
8816,diq,0,0,0,23,3,0,0,0,0,False,0,False
8817,ani,0,0,0,28,4,0,0,0,0,True,1,False
8818,san,0,0,0,27,4,0,0,0,0,False,0,False
8819,qin,0,0,0,23,3,0,0,0,0,False,0,False
8820,afi,0,0,0,22,3,0,0,0,0,False,0,False
8821,ksa,0,0,0,23,3,0,0,0,0,False,0,False
8822,han,0,0,0,23,3,0,0,0,0,False,0,False
8823,api,0,0,0,22,3,0,0,0,0,False,1,False
8824,bar,0,0,0,20,3,0,0,0,0,False,0,False
8825,rto,0,0,0,22,3,0,0,0,0,True,0,False
8826,iga,0,0,0,20,2,0,0,0,0,False,1,False
8827,aro,0,0,0,20,3,0,0,0,0,False,0,False
8828,nin,0,0,0,14,2,0,0,0,0,False,0,False
8829,zqi,0,0,0,20,3,0,0,0,0,False,0,False
8830,ono,0,0,0,23,3,0,0,0,0,True,0,False
8831,ana,0,0,0,29,4,0,0,0,0,False,1,False
8832,bad,0,0,0,27,4,0,0,0,0,False,1,False
8833,aji,0,0,0,22,3,0,0,0,0,True,0,False
8834,uri,0,0,0,29,4,0,0,0,0,False,1,False
8835,tyo,0,0,0,24,3,0,0,0,0,False,0,False
8836,ori,0,0,0,25,4,0,0,0,0,False,0,False
8837,nsy,0,0,0,30,4,0,0,0,0,False,1,False
8838,tyo,0,0,0,22,3,0,0,0,0,False,0,False
8839,iff,0,0,0,26,4,0,0,0,0,False,0,False
8840,yah,0,0,0,26,3,0,0,0,0,True,1,False
8841,sya,0,0,0,30,4,0,0,0,0,False,0,False
8842,oho,0,0,0,24,3,0,0,0,0,False,0,False
8843,ama,0,0,0,24,3,0,0,0,0,False,0,False
8844,han,0,0,0,25,3,0,0,0,0,False,0,False
8845,tra,0,0,0,26,3,0,0,0,0,False,1,False
8846,ami,0,0,0,24,3,0,0,0,0,False,0,False
8847,dam,0,0,0,19,3,0,0,0,0,False,0,False
8848,rni,0,0,0,30,4,0,0,0,0,False,1,False
8849,han,0,0,0,26,3,0,0,0,0,False,0,False
8850,din,0,0,0,19,2,0,0,0,0,True,0,False
8851,kas,0,0,0,26,3,0,0,0,0,False,0,False
8852,oro,0,0,0,22,3,0,0,0,0,False,0,False
8853,ana,1,20,4,29,4,5,5,5,5,False,0,False
8854,mam,0,0,0,21,3,0,0,0,0,False,0,False
8855,nza,0,0,0,20,3,0,0,0,0,False,0,False
8856,tra,0,0,0,19,3,0,0,0,0,False,0,False
8857,han,0,0,0,21,3,0,0,0,0,False,1,False
8858,tya,0,0,0,21,3,0,0,0,0,False,0,False
8859,zqi,0,0,0,24,3,0,0,0,0,False,1,False
8860,lah,0,0,0,23,3,0,0,0,0,True,0,False
8861,izi,0,0,0,22,3,0,0,0,0,False,1,False
8862,yah,0,0,0,24,3,0,0,0,0,True,1,False
8863,ora,0,0,0,27,4,0,0,0,0,False,0,False
8864,hin,0,0,0,30,4,0,0,0,0,False,1,False
8865,wan,0,0,0,24,3,0,0,0,0,True,0,False
8866,har,0,0,0,28,4,0,0,0,0,False,0,False
8867,adi,0,0,0,23,3,0,0,0,0,True,1,False
8868,ama,0,0,0,22,3,0,0,0,0,False,0,False
8869,dra,0,0,0,26,4,0,0,0,0,False,0,False
8870,ari,0,0,0,25,4,0,0,0,0,False,0,False
8871,tra,0,0,0,22,3,0,0,0,0,False,0,False
8872,ika,0,0,0,30,4,0,0,0,0,True,0,False
8873,wan,0,0,0,23,3,0,0,0,0,True,0,False
8874,din,0,0,0,26,3,0,0,0,0,True,0,False
8875,diq,0,0,0,29,4,0,0,0,0,False,0,False
8876,ino,0,0,0,24,3,0,0,0,0,False,0,False
8877, ro,0,0,0,30,5,0,0,0,0,False,0,False
8878,hir,0,0,0,23,4,0,0,0,0,False,1,False
8879,s s,0,0,0,30,5,0,0,0,0,False,0,False
8880,aha,0,0,0,22,3,0,0,0,0,False,0,False
8881,izi,0,0,0,20,3,0,0,0,0,False,0,False
8882,tna,0,0,0,22,3,0,0,0,0,False,0,False
8883,han,0,0,0,30,4,0,0,0,0,False,0,False
8884,adi,0,0,0,30,4,0,0,0,0,True,1,False
8885,han,1,20,4,30,4,5,5,5,5,False,2,False
8886,kti,0,0,0,24,4,0,0,0,0,False,0,False
8887,ell,0,0,0,15,2,0,0,0,0,False,0,False
8888,sfa,0,0,0,18,3,0,0,0,0,False,0,False
8889,aus,0,0,0,13,2,0,0,0,0,False,0,False
8890,man,0,0,0,25,3,0,0,0,0,True,0,False
8891,ang,0,0,0,22,3,0,0,0,0,False,0,False
8892,yah,0,0,0,30,4,0,0,0,0,True,1,False
8893,ano,0,0,0,21,3,0,0,0,0,False,1,False
8894,ama,0,0,0,23,3,0,0,0,0,False,0,False
8895,yah,0,0,0,27,3,0,0,0,0,True,1,False
8896,tra,0,0,0,24,3,0,0,0,0,False,0,False
8897,kti,0,0,0,20,3,0,0,0,0,False,0,False
8898,rta,0,0,0,23,3,0,0,0,0,False,1,False
8899,ana,0,0,0,24,3,0,0,0,0,False,1,False
8900,lam,0,0,0,30,4,0,0,0,0,False,1,False
8901,han,0,0,0,23,3,0,0,0,0,False,0,False
8902,bis,0,0,0,28,4,0,0,0,0,False,0,False
8903,wan,0,0,0,24,3,0,0,0,0,True,0,False
8904,bib,0,0,0,20,3,0,0,0,0,False,0,False
8905,fan,0,0,0,15,2,0,0,0,0,False,1,False
8906,aya,0,0,0,23,4,0,0,0,0,False,1,False
8907,tri,0,1,1,28,4,0,0,1,0,False,0,False
8908,tra,0,0,0,24,3,0,0,0,0,False,0,False
8909,wan,0,0,0,29,4,0,0,0,0,True,0,False
8910,ikn,0,0,0,30,4,0,0,0,0,False,1,False
8911,han,0,0,0,22,3,0,0,0,0,False,0,False
8912,lah,0,0,0,25,3,0,0,0,0,True,0,False
8913,man,0,0,0,22,3,0,0,0,0,True,1,False
8914,nto,0,0,0,24,3,0,0,0,0,True,0,False
8915,tra,0,0,0,22,3,0,0,0,0,False,0,False
8916,udi,0,0,0,22,3,0,0,0,0,False,0,False
8917,tro,0,0,0,30,4,0,0,0,0,False,0,False
8918,dra,0,0,0,24,3,0,0,0,0,False,2,False
8919,izi,0,0,0,21,3,0,0,0,0,False,0,False
8920,rid,0,0,0,21,3,0,0,0,0,False,1,False
8921,ojo,0,0,0,19,3,0,0,0,0,False,0,False
8922,yah,0,0,0,26,3,0,0,0,0,True,1,False
8923,kti,0,0,0,25,4,0,0,0,0,False,0,False
8924,azy,0,0,0,28,4,0,0,0,0,False,1,False
8925,nna,0,0,0,29,4,0,0,0,0,False,1,False
8926,man,0,0,0,27,3,0,0,0,0,True,0,False
8927,ant,0,0,0,30,4,0,0,0,0,False,1,False
8928,man,0,0,0,21,3,0,0,0,0,True,0,False
8929,sar,0,0,0,29,4,0,0,0,0,False,0,False
8930,nif,0,0,0,22,3,0,0,0,0,False,0,False
8931,ram,0,0,0,20,3,0,0,0,0,False,0,False
8932,sya,0,0,0,30,5,0,0,0,0,False,0,False
8933,mam,0,0,0,20,3,0,0,0,0,False,0,False
8934,oon,0,0,0,21,3,0,0,0,0,False,1,False
8935,ani,0,0,0,22,3,0,0,0,0,True,0,False
8936,izq,0,0,0,19,3,0,0,0,0,False,0,False
8937,lah,1,20,4,24,3,5,5,5,5,True,0,False
8938,ham,0,0,0,22,3,0,0,0,0,False,1,False
8939,kri,0,0,0,15,2,0,0,0,0,False,0,False
8940,hid,0,0,0,24,3,0,0,0,0,False,1,False
8941,tyo,0,0,0,25,3,0,0,0,0,False,0,False
8942,wan,0,0,0,23,3,0,0,0,0,True,0,False
8943,uri,0,0,0,30,4,0,0,0,0,False,3,False
8944,adh,0,0,0,26,3,0,0,0,0,False,0,False
8945,ama,0,0,0,20,3,0,0,0,0,False,0,False
8946,wan,0,0,0,21,3,0,0,0,0,True,0,False
8947,ilo,0,0,0,20,3,0,0,0,0,False,0,False
8948,zri,0,0,0,25,4,0,0,0,0,False,1,False
8949,ama,0,0,0,28,3,0,0,0,0,False,2,False
8950,gga,0,0,0,23,3,0,0,0,0,False,0,False
8951,ana,0,0,0,21,3,0,0,0,0,False,0,False
8952,iar,0,0,0,24,3,0,0,0,0,False,1,False
8953,ari,0,0,0,23,3,0,0,0,0,False,0,False
8954,atn,0,0,0,30,4,0,0,0,0,False,1,False
8955,yan,0,0,0,20,3,0,0,0,0,False,0,False
8956,hid,0,0,0,25,3,0,0,0,0,False,1,False
8957,hal,0,0,0,22,3,0,0,0,0,False,1,False
8958,ana,0,0,0,24,3,0,0,0,0,False,0,False
8959,zmi,0,0,0,19,2,0,0,0,0,False,1,False
8960,rok,0,0,0,24,3,0,0,0,0,False,0,False
8961,kim,0,0,0,29,4,0,0,0,0,False,1,False
8962,aro,0,0,0,24,3,0,0,0,0,False,1,False
8963,oko,0,0,0,25,3,0,0,0,0,False,1,False
8964,man,0,0,0,19,3,0,0,0,0,True,0,False
8965,ono,0,0,0,24,3,0,0,0,0,True,0,False
8966,izi,0,0,0,25,4,0,0,0,0,False,0,False
8967,ito,0,0,0,26,3,0,0,0,0,False,1,False
8968,dar,0,0,0,30,4,0,0,0,0,False,0,False
8969,ama,0,0,0,28,4,0,0,0,0,False,0,False
8970,tro,0,0,0,28,4,0,0,0,0,False,1,False
8971,zan,0,0,0,24,3,0,0,0,0,False,1,False
8972,dha,0,0,0,30,4,0,0,0,0,False,0,False
8973,man,0,0,0,30,4,0,0,0,0,True,0,False
8974,ldy,0,0,0,23,3,0,0,0,0,False,0,False
8975,ose,0,0,0,24,3,0,0,0,0,False,2,False
8976,bar,0,0,0,23,3,0,0,0,0,False,0,False
8977,sha,0,0,0,27,3,0,0,0,0,False,1,False
8978,ari,0,0,0,22,3,0,0,0,0,False,0,False
8979,war,0,0,0,20,3,0,0,0,0,False,0,False
8980,lil,0,0,0,15,2,0,0,0,0,False,0,False
8981,ari,0,0,0,21,3,0,0,0,0,False,0,False
8982,yah,0,0,0,25,3,0,0,0,0,True,0,False
8983,din,0,0,0,23,3,0,0,0,0,True,0,False
8984,yah,1,20,4,25,3,5,5,5,5,True,0,False
8985,kal,0,0,0,21,3,0,0,0,0,False,0,False
8986,yan,0,0,0,22,3,0,0,0,0,False,0,False
8987,ldi,0,0,0,22,3,0,0,0,0,False,0,False
8988,evi,0,0,0,16,2,0,0,0,0,False,0,False
8989,wan,0,0,0,24,4,0,0,0,0,True,0,False
8990,ezi,0,0,0,22,3,0,0,0,0,False,0,False
8991,lah,0,0,0,27,3,0,0,0,0,True,1,False
8992,wan,0,0,0,22,3,0,0,0,0,True,0,False
8993,tra,0,0,0,26,4,0,0,0,0,False,0,False
8994,iqi,0,0,0,23,3,0,0,0,0,False,1,False
8995,san,0,0,0,22,3,0,0,0,0,False,0,False
8996,lla,0,0,0,27,4,0,0,0,0,False,0,False
8997,ani,0,0,0,19,3,0,0,0,0,True,0,False
8998,iza,0,0,0,16,2,0,0,0,0,False,0,False
8999,fin,0,0,0,22,3,0,0,0,0,False,0,False
9000,lia,0,0,0,20,3,0,0,0,0,False,0,False
9001,wan,0,0,0,22,3,0,0,0,0,True,0,False
9002,mii,0,0,0,25,4,0,0,0,0,False,0,False
9003,mal,0,0,0,21,3,0,0,0,0,False,0,False
9004,wan,0,0,0,25,3,0,0,0,0,True,0,False
9005,taz,0,0,0,22,3,0,0,0,0,False,0,False
9006,adi,0,0,0,21,2,0,0,0,0,True,0,False
9007,yad,0,0,0,22,3,0,0,0,0,False,0,False
9008,jri,0,0,0,24,4,0,0,0,0,False,0,False
9009,kim,0,0,0,30,4,0,0,0,0,False,1,False
9010,hir,0,0,0,22,3,0,0,0,0,False,0,False
9011,wan,0,0,0,26,3,0,0,0,0,True,0,False
9012,ara,0,0,0,23,3,0,0,0,0,False,0,False
9013,rok,0,0,0,21,3,0,0,0,0,False,0,False
9014,fiq,0,0,0,21,3,0,0,0,0,False,1,False
9015,lum,0,0,0,24,3,0,0,0,0,False,1,False
9016,ldi,0,0,0,19,3,0,0,0,0,False,0,False
9017,rah,0,0,0,22,3,0,0,0,0,True,0,False
9018,lah,0,0,0,23,3,0,0,0,0,True,0,False
9019,yat,0,0,0,28,4,0,0,0,0,False,0,False
9020,kim,0,0,0,20,3,0,0,0,0,False,0,False
9021,ari,0,0,0,26,4,0,0,0,0,False,0,False
9022,haq,0,0,0,28,4,0,0,0,0,False,0,False
9023,man,0,0,0,29,3,0,0,0,0,True,0,False
9024,zky,0,0,0,21,3,0,0,0,0,False,0,False
9025,r n,0,0,0,22,4,0,0,0,0,False,0,False
9026,yah,0,0,0,26,3,0,0,0,0,True,0,False
9027,ama,0,0,0,23,3,0,0,0,0,False,0,False
9028,wan,0,0,0,28,4,0,0,0,0,True,1,False
9029,ian,0,0,0,23,3,0,0,0,0,False,0,False
9030,nan,0,0,0,26,4,0,0,0,0,False,0,False
9031,nan,0,0,0,23,3,0,0,0,0,False,1,False
9032,dho,0,0,0,20,3,0,0,0,0,False,0,False
9033,tra,0,0,0,27,4,0,0,0,0,False,0,False
9034,ezi,0,0,0,23,3,0,0,0,0,False,1,False
9035,isy,0,0,0,23,3,0,0,0,0,False,0,False
9036,ang,0,0,0,28,4,0,0,0,0,False,0,False
9037,dio,0,0,0,23,3,0,0,0,0,False,1,False
9038,joe,0,0,0,18,3,0,0,0,0,False,0,False
9039,wan,0,0,0,23,3,0,0,0,0,True,0,False
9040,yah,0,0,0,24,3,0,0,0,0,True,0,False
9041,far,0,0,0,26,3,0,0,0,0,False,1,False
9042,tra,0,0,0,28,4,0,0,0,0,False,0,False
9043,iar,0,0,0,24,3,0,0,0,0,False,0,False
9044,dil,0,0,0,21,3,0,0,0,0,False,0,False
9045,any,0,0,0,25,4,0,0,0,0,False,1,False
9046,zki,0,0,0,23,3,0,0,0,0,False,1,False
9047,ila,0,0,0,22,3,0,0,0,0,False,1,False
9048,nto,0,0,0,25,3,0,0,0,0,True,0,False
9049,ain,0,0,0,24,3,0,0,0,0,False,0,False
9050,mil,0,0,0,21,3,0,0,0,0,False,0,False
9051,rok,0,0,0,23,3,0,0,0,0,False,0,False
9052,aha,0,0,0,23,3,0,0,0,0,False,0,False
9053,eri,0,0,0,25,3,0,0,0,0,False,1,False
9054, f.,0,0,0,29,4,0,0,0,0,False,0,False
9055,pta,0,0,0,24,3,0,0,0,0,False,0,False
9056,dik,0,0,0,21,3,0,0,0,0,False,0,False
9057,raf,0,0,0,21,3,0,0,0,0,False,1,False
9058,fid,0,0,0,29,4,0,0,0,0,False,0,False
9059,ham,0,0,0,20,3,0,0,0,0,False,0,False
9060,ifi,0,0,0,20,3,0,0,0,0,False,0,False
9061,bar,0,0,0,20,3,0,0,0,0,False,0,False
9062,ffa,0,0,0,20,3,0,0,0,0,False,0,False
9063,gas,0,0,0,23,3,0,0,0,0,False,1,False
9064,oni,0,0,0,24,4,0,0,0,0,False,0,False
9065,adi,0,0,0,22,3,0,0,0,0,True,0,False
9066,dar,0,0,0,29,4,0,0,0,0,False,0,False
9067,ham,0,0,0,20,3,0,0,0,0,False,0,False
9068,ldi,0,0,0,20,3,0,0,0,0,False,0,False
9069,zim,0,0,0,21,3,0,0,0,0,False,0,False
9070,ara,0,0,0,25,3,0,0,0,0,False,0,False
